Question ID,Question,Expected Source,Retrieved Source,Answer Quality,Pass/Fail,Notes
FAC011,Can I view faculty designations online?,data/faculty/regular/faculty_list.md, | Related Links |  ;  |  | ,Poor,Fail,Expected source not retrieved.
FAC012,Where can I find faculty office locations?,data/faculty/regular/faculty_list.md, | Related Links | ,Poor,Fail,RAG fallback triggered. Missing context.
FAC013,Is the faculty directory updated regularly?,data/faculty/regular/faculty_list.md,AnnualReport 2018-19 pdf | AnnualReport 2018-19 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2018-19.pdf ;  | Related Links | ,Poor,Fail,Expected source not retrieved.
FAC014,Can I filter faculty by department?,data/faculty/regular/faculty_list.md, |  |  ; Distinguished Professor | Overview | https://www.daiict.ac.in/distinguished-professor,Poor,Fail,RAG fallback triggered. Missing context.
FAC015,Does the faculty page include research interests?,data/faculty/regular/faculty_list.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; AnnualReport 2015-16 pdf | AnnualReport 2015-16 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2015-16.pdf ; Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC016,How detailed are faculty profiles at DA-IICT?,data/faculty/regular/faculty_list.md,Careers/ Faculty on Tenure | Overview | https://www.daiict.ac.in/faculty-tenure ; Careers/ Faculty on Tenure | Faculty Recruitment | https://www.daiict.ac.in/faculty-tenure ; Dean's Office | Overview | https://www.daiict.ac.in/deans-office,Good,Pass,Answer generated successfully.
FAC017,Are retired faculty members listed?,data/faculty/regular/faculty_list.md,AnnualReport 2018-19 pdf | AnnualReport 2018-19 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2018-19.pdf ; People / Alumini / Alumini Association | Alumni Association > Alumni Association Members | https://www.daiict.ac.in/alumni-association.html ; DAIICT_AR_17_18.indd | Faculty Publications | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2017-18.pdf,Good,Pass,Answer generated successfully.
FAC018,Can students contact faculty directly?,data/faculty/regular/faculty_list.md," | Main Content > Message from the Dean (Students) > Contact Details |  ; Students | **Dean (Students) Message** > **Dr. P S Kalyan Sasidhar** , Associate Professor > **_Contact Details_** : | https://www.daiict.ac.in/dean-students#tab-2 ;  | Main Content > Message from the Dean (Students) > Officials | ",Poor,Fail,Expected source not retrieved.
FAC019,Is faculty profile information publicly accessible?,data/faculty/regular/faculty_list.md, | Related Links |  ; UGC Proforma/Public Self-Disclosure | UGC Proforma/Public Self-Disclosure > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Public-Self-Disclosure_2025.pdf,Poor,Fail,Expected source not retrieved.
FAC020,Where is the main faculty database maintained?,data/faculty/regular/faculty_list.md, | Related Links | ,Poor,Fail,Expected source not retrieved.
FAC021,Who is the Dean of Faculty?,data/faculty/dean_faculty.md, | Main Content > Message from the Dean of Faculty Affairs |  ;  | Overview |  ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC022,What is the role of Dean Faculty?,data/faculty/dean_faculty.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Dean's Office | Main Content > Functions of Office of the Dean (Academic Programs) | https://www.daiict.ac.in/deans-office,Good,Pass,Answer generated successfully.
FAC023,Where can I find Dean Faculty information?,data/faculty/dean_faculty.md, | Main Content > Message from the Dean (Students) > Contact Details |  ;  | Related Links | ,Good,Pass,Answer generated successfully.
FAC024,Who reports to the Dean Faculty?,data/faculty/dean_faculty.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ;  | Main Content > Organizational Hierarchy > Level 4 â€” Academic Leadership | ,Good,Pass,Answer generated successfully.
FAC025,What responsibilities does the Dean Faculty handle?,data/faculty/dean_faculty.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Dean's Office | Main Content > Functions of Office of the Dean (Academic Programs) | https://www.daiict.ac.in/deans-office,Good,Pass,Answer generated successfully.
FAC026,Is Dean Faculty information publicly available?,data/faculty/dean_faculty.md, | Main Content > Message from the Dean (Students) > Contact Details |  ;  |  |  ; UGC Proforma/Public Self-Disclosure | UGC Proforma/Public Self-Disclosure > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Public-Self-Disclosure_2025.pdf,Good,Pass,Answer generated successfully.
FAC027,How is the Dean Faculty appointed?,data/faculty/dean_faculty.md,UGC Proforma/Proforma for Inspection by UGC – 2025 | Communication Design | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC028,What decisions does the Dean Faculty oversee?,data/faculty/dean_faculty.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Dean's Office | Main Content > Functions of Office of the Dean (Academic Programs) | https://www.daiict.ac.in/deans-office,Good,Pass,Answer generated successfully.
FAC029,Where is the Dean Faculty office located?,data/faculty/dean_faculty.md, | Main Content > Message from the Dean (Students) > Officials |  ;  | Main Content > Message from the Dean (Students) > Contact Details |  ;  | Main Content > Message from the Dean of Faculty Affairs | ,Poor,Fail,RAG fallback triggered. Missing context.
FAC030,How to contact the Dean Faculty?,data/faculty/dean_faculty.md," | Main Content > Message from the Dean (Students) > Contact Details |  ;  | Main Content > Message from the Dean (Students) > Officials |  ; Students | **Dean (Students) Message** > **Dr. P S Kalyan Sasidhar** , Associate Professor > **_Contact Details_** : | https://www.daiict.ac.in/dean-students#tab-2",Good,Pass,Answer generated successfully.
FAC031,What are adjunct faculty members?,data/faculty/adjunct/adjunct_faculty.md,AnnualReport 2014-15 pdf | AnnualReport 2014-15 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2014-15.pdf ; NAAC / NAAC Cycle 1 | NAAC / NAAC Cycle 1 > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Addendum-final.pdf ; AnnualReport 2024-25 pdf | AnnualReport 2024-25 pdf > Main Content | https://daiict.ac.in/sites/default/files/other-files/annual-report-2024-25-25326.pdf,Poor,Fail,Expected source not retrieved.
FAC032,Where can I find adjunct faculty list?,data/faculty/adjunct/adjunct_faculty.md, | Related Links |  ; Adjunct Faculty | Overview | https://www.daiict.ac.in/adjunct-faculty,Good,Pass,Answer generated successfully.
FAC033,Does DA-IICT have international adjunct faculty?,data/faculty/adjunct/adjunct_faculty.md,Careers/ Faculty on Tenure | Overview | https://www.daiict.ac.in/faculty-tenure ; Why choose DAU (Formerly DA-IICT)? | Main Content > The DAU (Formerly DA-IICT) Edge / Why choose DAU (Formerly DA-IICT)? > High-caliber faculty | https://www.daiict.ac.in/why-choose-da-iict ; (DA-IICT) | (DA-IICT) (UNKNOWN) > Main Content | https://intranet.daiict.ac.in/academics/International Students_Rules and Guidelines.pdf,Poor,Fail,RAG fallback triggered. Missing context.
FAC034,What is the role of adjunct faculty?,data/faculty/adjunct/adjunct_faculty.md,AnnualReport 2014-15 pdf | AnnualReport 2014-15 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2014-15.pdf ; NAAC / NAAC Cycle 1 | NAAC / NAAC Cycle 1 > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Addendum-final.pdf ; NAAC / NAAC Cycle 1/ Evaluation Report | NAAC / NAAC Cycle 1/ Evaluation Report > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Evaluative-Report.pdf,Poor,Fail,Expected source not retrieved.
FAC035,Are adjunct faculty full-time employees?,data/faculty/adjunct/adjunct_faculty.md,"UGC Proforma/UGC 12B Proforma | egies = | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf ; AnnualReport 2014-15 pdf | AnnualReport 2014-15 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2014-15.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf",Poor,Fail,Expected source not retrieved.
FAC036,How are adjunct faculty selected?,data/faculty/adjunct/adjunct_faculty.md,"UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; NAAC / NAAC Cycle 1 | NAAC / NAAC Cycle 1 > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Addendum-final.pdf ; AnnualReport 2014-15 pdf | AnnualReport 2014-15 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2014-15.pdf",Poor,Fail,Expected source not retrieved.
FAC037,What departments have adjunct faculty?,data/faculty/adjunct/adjunct_faculty.md,AnnualReport 2014-15 pdf | AnnualReport 2014-15 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2014-15.pdf ; AnnualReport 2024-25 pdf | AnnualReport 2024-25 pdf > Main Content | https://daiict.ac.in/sites/default/files/other-files/annual-report-2024-25-25326.pdf ; Adjunct Faculty | Main Content | https://www.daiict.ac.in/adjunct-faculty,Good,Pass,Answer generated successfully.
FAC038,Where is international adjunct faculty information available?,data/faculty/adjunct/adjunct_faculty.md, | Related Links | ,Poor,Fail,Expected source not retrieved.
FAC039,Can adjunct faculty supervise research?,data/faculty/adjunct/adjunct_faculty.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; UGC Proforma/UGC 12B Proforma | | About USA ~ | SEG | RC] -| Pl “| Field Experience- Themes Viceo Gallery | Publications~ More ~ | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf,Good,Pass,Answer generated successfully.
FAC040,Are adjunct faculty listed on the official website?,data/faculty/adjunct/adjunct_faculty.md, | Related Links |  ; Adjunct Faculty | Main Content | https://www.daiict.ac.in/adjunct-faculty,Good,Pass,Answer generated successfully.
FAC041,Where can I find faculty research publications?,data/faculty/regular/faculty_list.md,Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive ; Faculty Research Publication Incentive | Main Content > Downloadable Resources | https://www.daiict.ac.in/faculty-research-publication-incentive ; DAIICT_AR_17_18.indd | Faculty Publications | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2017-18.pdf,Good,Pass,Answer generated successfully.
FAC042,What type of research publications are listed?,data/faculty/regular/faculty_list.md,DAIICT_AR_17_18.indd | Faculty Publications | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2017-18.pdf ; Faculty Research Publication Incentive | Main Content | https://www.daiict.ac.in/faculty-research-publication-incentive ; Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC043,How are faculty publications categorized?,data/faculty/regular/faculty_list.md,DAIICT_AR_17_18.indd | Faculty Publications | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2017-18.pdf ; Faculty Research Publication Incentive | Main Content | https://www.daiict.ac.in/faculty-research-publication-incentive ; Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC044,Is there a database for faculty research output?,data/faculty/regular/faculty_list.md, | Related Links | ,Poor,Fail,RAG fallback triggered. Missing context.
FAC045,Can I search faculty publications by name?,data/faculty/regular/faculty_list.md,Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive ; Faculty Research Publication Incentive | Main Content | https://www.daiict.ac.in/faculty-research-publication-incentive ;  | Related Links | ,Good,Pass,Answer generated successfully.
FAC046,Are journal papers included in faculty publications?,data/faculty/regular/faculty_list.md,DAIICT_AR_17_18.indd | Faculty Publications | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2017-18.pdf ; UGC Proforma/UGC 12B Proforma | egies = | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf ; Faculty Research Publication Incentive | Main Content | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC047,Does DA-IICT track faculty research output?,data/faculty/regular/faculty_list.md,Careers/ Faculty on Tenure | **Application Submission Process** > **About the Institute** > **About the Faculty Positions at DA-IICT** > **Research Environment** | https://www.daiict.ac.in/faculty-tenure ; AnnualReport 2023-24 pdf | All India Category applications received. * Including ACPC admitted candidates. | https://daiict.ac.in/sites/default/files/other-files/DA-IICT_Annual-Report_2023-24_Final_2025.pdf ; Research / Reasearch Overview R&D pdf | Research / Reasearch Overview R&D pdf > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Coffee-Table-Booklet.pdf,Good,Pass,Answer generated successfully.
FAC048,Where is publication data stored?,data/faculty/regular/faculty_list.md,"Read the news/views invited article of Professor Manish K. Gupta in Nature Computational Science | Main Content | https://www.daiict.ac.in/news/4093 ; IE494, Big Data Processing (Autumn’2025) | IE494, Big Data Processing (Autumn’2025) (IE494) > Main Content | https://intranet.daiict.ac.in/academics/Course_Booklet_for_Autumn_2025-26.pdf ; AnnualReport 2016-17 pdf | AnnualReport 2016-17 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2016-17.pdf",Poor,Fail,Expected source not retrieved.
FAC049,Are conference papers included in faculty publications?,data/faculty/regular/faculty_list.md,DAIICT_AR_17_18.indd | Faculty Publications | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2017-18.pdf ; UGC Proforma/UGC 12B Proforma | egies = | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf ; Faculty Research Publication Incentive | Main Content | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC050,How frequently are faculty publications updated?,data/faculty/regular/faculty_list.md,DAIICT_AR_17_18.indd | Faculty Publications | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2017-18.pdf ; AnnualReport 2018-19 pdf | AnnualReport 2018-19 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2018-19.pdf,Good,Pass,Answer generated successfully.
FAC051,What is the faculty publication incentive scheme?,data/policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,Policies/An Incentive Policy for Faculty Research Publications | Policies/An Incentive Policy for Faculty Research Publications > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf ; Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC052,Where can I find the incentive scheme document?,data/policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,Faculty Research Publication Incentive | Main Content > Downloadable Resources | https://www.daiict.ac.in/faculty-research-publication-incentive ; Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive ; Policies | Downloadable Resources | https://www.daiict.ac.in/policies,Good,Pass,Answer generated successfully.
FAC053,Who is eligible for publication incentives?,data/policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,Policies/An Incentive Policy for Faculty Research Publications | Policies/An Incentive Policy for Faculty Research Publications > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf ; Faculty Research Publication Incentive | Main Content | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC054,How are publication incentives calculated?,data/policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,Policies/An Incentive Policy for Faculty Research Publications | Policies/An Incentive Policy for Faculty Research Publications > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf ; Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC055,What documents are needed for incentive claims?,data/policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,medical assisstance | medical assisstance > Main Content | https://daiict.ac.in/sites/default/files/other-files/SOP-Healthcare-Facilities-and-Medical-Emergencies.pdf ; Policies/An Incentive Policy for Faculty Research Publications | Policies/An Incentive Policy for Faculty Research Publications > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf ; Faculty Research Publication Incentive | Main Content > Downloadable Resources | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC056,Is there a limit on incentive payouts?,data/policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,UGC Proforma/UGC 12B Proforma | The CPDA grant received an the ist April ofthe Year ¥-3 that remains unuilized on the | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf ; Policies/An Incentive Policy for Faculty Research Publications | Policies/An Incentive Policy for Faculty Research Publications > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf ; Policies/CPDA Policy | Policies/CPDA Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/CPDA_Policy.pdf,Good,Pass,Answer generated successfully.
FAC057,Which publications qualify for incentives?,data/policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,Policies/An Incentive Policy for Faculty Research Publications | Policies/An Incentive Policy for Faculty Research Publications > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf ; Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC058,How does DA-IICT reward research output?,data/policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,Research / Reasearch Overview R&D pdf | Research / Reasearch Overview R&D pdf > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Coffee-Table-Booklet.pdf ; Policies/Policy of Incentives for Research | Policies/Policy of Incentives for Research > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy%20of%20Incentives%20for%20Research.pdf,Good,Pass,Answer generated successfully.
FAC059,Who approves incentive claims?,data/policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,Policies/An Incentive Policy for Faculty Research Publications | Policies/An Incentive Policy for Faculty Research Publications > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf ; Policies/Policy on the Sponsored Research Projects | Policies/Policy on the Sponsored Research Projects > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-the_Sponsored-Projects-23.5.24.pdf ; Faculty Research Publication Incentive | Main Content | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC060,Is the incentive scheme updated periodically?,data/policies/daiict_ac_in_sites_default_files_other_files_policy_on_faculty_research_publicat.md,UGC Proforma/UGC 12B Proforma | The CPDA grant received an the ist April ofthe Year ¥-3 that remains unuilized on the | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf ;  |  |  ; Policies/An Incentive Policy for Faculty Research Publications | Policies/An Incentive Policy for Faculty Research Publications > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf,Good,Pass,Answer generated successfully.
FAC061,What is the faculty entrepreneurship policy?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,Policies/Faculty Entrepreneurship Policy | Policies/Faculty Entrepreneurship Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Entrepreneurship-Policy.pdf ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC062,Where can I access the entrepreneurship policy document?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,Policies/Faculty Entrepreneurship Policy | Policies/Faculty Entrepreneurship Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Entrepreneurship-Policy.pdf ; Entrepreneurship and Product Design - ED | Entrepreneurship and Product Design - ED (ED223) > Overview | https://intranet.daiict.ac.in/academics/ED223_EntrepreneurshipAndProductDesign_Winter26_Updated - Amitava Ghosh.pdf ; Policies | Main Content | https://www.daiict.ac.in/policies,Good,Pass,Answer generated successfully.
FAC063,Does DA-IICT support faculty startups?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,Policies/Faculty Entrepreneurship Policy | Policies/Faculty Entrepreneurship Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Entrepreneurship-Policy.pdf ; NAAC / NAAC Cycle 1 | NAAC / NAAC Cycle 1 > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Addendum-final.pdf,Good,Pass,Answer generated successfully.
FAC064,Are faculty allowed to start companies?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Policies/Faculty Entrepreneurship Policy | Policies/Faculty Entrepreneurship Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Entrepreneurship-Policy.pdf,Good,Pass,Answer generated successfully.
FAC065,What are the guidelines for faculty entrepreneurship?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Policies/Faculty Entrepreneurship Policy | Policies/Faculty Entrepreneurship Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Entrepreneurship-Policy.pdf,Good,Pass,Answer generated successfully.
FAC066,Does the institute provide funding for faculty startups?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,Policies/Faculty Entrepreneurship Policy | Policies/Faculty Entrepreneurship Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Entrepreneurship-Policy.pdf ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC067,Can faculty take leave for entrepreneurship?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC068,What restrictions exist under entrepreneurship policy?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,Policies/Faculty Entrepreneurship Policy | Policies/Faculty Entrepreneurship Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Entrepreneurship-Policy.pdf ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
