Question ID,Question,Expected Source,Retrieved Source,Answer Quality,Pass/Fail,Notes
Q0027,Compare the grading policy of Minor Degree with the grading policy of Summer Term.,Academic Handbook,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 6/9 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0029,Which document has precedence when Internship Registration conflicts with Hostel Allocation?,Multiple Documents,academic_policy_committees_t_r_2024_25_updated.md,Good,Pass,Found 5/8 keywords in academic_policy_committees_t_r_2024_25_updated.md.
Q0030,"Across all versions of the handbook, what changed regarding Research Project between consecutive revisions and which version is authoritative?",Curriculum Guide,academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md,Good,Pass,Found 6/13 keywords in academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md.
Q0032,Identify every document that mentions Capstone Project and explain the differences.,Course Catalog,course_policy_mc111_mc111_mathematical_algorithmic_and_autumn_2025_page_19.md,Good,Pass,Found 6/8 keywords in course_policy_mc111_mc111_mathematical_algorithmic_and_autumn_2025_page_19.md.
Q0033,"List every prerequisite chain leading to Summer Term, including indirect prerequisites and waived conditions.",Academic Handbook,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 10/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0034,What is the difference between the attendance requirement stated in Hostel Allocation and the rule mentioned in Machine Learning?,Program Regulations,btech_evd.md,Good,Pass,Found 8/11 keywords in btech_evd.md.
Q0035,"Across all versions of the handbook, what changed regarding Capstone Project between consecutive revisions and which version is authoritative?",Student Policy Manual,course_policy_mc111_mc111_mathematical_algorithmic_and_autumn_2025_page_19.md,Good,Pass,Found 6/13 keywords in course_policy_mc111_mc111_mathematical_algorithmic_and_autumn_2025_page_19.md.
Q0036,Compare the grading policy of Data Structures with the grading policy of Capstone Project.,Student Policy Manual,course_policy_it216_title_design_and_analysis_of_algorithms_autumn_2025_page_62.md,Good,Pass,Found 7/9 keywords in course_policy_it216_title_design_and_analysis_of_algorithms_autumn_2025_page_62.md.
Q0037,"According to the academic handbook, can a student who completed Capstone Project but not Summer Term enroll in Academic Probation?",Multiple Documents,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 9/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0038,Compare the grading policy of Research Project with the grading policy of Elective Selection.,Academic Handbook,course_policy_ie415_control_of_autonomous_systems_autumn_2025_page_218.md,Good,Pass,Found 7/9 keywords in course_policy_ie415_control_of_autonomous_systems_autumn_2025_page_218.md.
Q0039,"If a student failed Capstone Project in 2024 but passed the supplementary exam in 2025, what policy applies?",Student Policy Manual,academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md,Good,Pass,Found 6/9 keywords in academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md.
Q0040,"Across all versions of the handbook, what changed regarding Summer Term between consecutive revisions and which version is authoritative?",Academic Handbook,course_policy_hm494_da_iict_winter.md,Good,Pass,Found 6/13 keywords in course_policy_hm494_da_iict_winter.md.
Q0041,Identify every document that mentions Course Registration and explain the differences.,Multiple Documents,course_policy_mc111_mc111_mathematical_algorithmic_and_autumn_2025_page_19.md,Good,Pass,Found 6/8 keywords in course_policy_mc111_mc111_mathematical_algorithmic_and_autumn_2025_page_19.md.
Q0042,"Using information from multiple PDFs, determine whether exceptions to Minor Degree contradict the policy for Elective Selection.",Student Policy Manual,btech_ict.md,Good,Pass,Found 8/13 keywords in btech_ict.md.
Q0043,"According to the academic handbook, can a student who completed Course Registration but not Major Degree enroll in Data Structures?",Course Catalog,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 9/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0047,Which document has precedence when Academic Probation conflicts with Elective Selection?,Academic Handbook,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 6/8 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0048,Find the minimum CGPA required for Major Degree and explain any exceptions.,Academic Handbook,mdes_communication_design.md,Good,Pass,Found 5/8 keywords in mdes_communication_design.md.
Q0049,"Using information from multiple PDFs, determine whether exceptions to Elective Selection contradict the policy for Scholarship Renewal.",Academic Handbook,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 7/13 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0050,"Across all versions of the handbook, what changed regarding Hostel Allocation between consecutive revisions and which version is authoritative?",Multiple Documents,None,Poor,Fail,Missing Knowledge: Only found 5/13 keywords. True Gap.
Q0051,"According to the academic handbook, can a student who completed Scholarship Renewal but not Thesis Submission enroll in Research Project?",Student Policy Manual,phd.md,Good,Pass,Found 9/12 keywords in phd.md.
Q0052,What is the difference between the attendance requirement stated in Hostel Allocation and the rule mentioned in Academic Probation?,Student Policy Manual,academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md,Good,Pass,Found 7/11 keywords in academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md.
Q0053,Compare the grading policy of Research Project with the grading policy of Internship Registration.,Student Policy Manual,course_policy_ds605_ds605_fundamentals_of_machine_learning_autumn_2025_page_143.md,Good,Pass,Found 7/9 keywords in course_policy_ds605_ds605_fundamentals_of_machine_learning_autumn_2025_page_143.md.
Q0054,Summarize all eligibility conditions for Major Degree using information from multiple academic documents.,Student Policy Manual,msc_data_science.md,Good,Pass,Found 9/10 keywords in msc_data_science.md.
Q0055,"Across all versions of the handbook, what changed regarding Major Degree between consecutive revisions and which version is authoritative?",Multiple Documents,course_policy_hm494_da_iict_winter.md,Good,Pass,Found 7/13 keywords in course_policy_hm494_da_iict_winter.md.
Q0056,"Using information from multiple PDFs, determine whether exceptions to Scholarship Renewal contradict the policy for Summer Term.",Course Catalog,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 8/13 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0057,Does the latest version of Course Registration override the requirements listed in Elective Selection?,Course Catalog,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 7/9 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0058,A student satisfies all conditions except Research Project. Can they still apply for Minor Degree?,Program Regulations,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 9/11 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0059,Does the latest version of Semester Withdrawal override the requirements listed in Hostel Allocation?,Curriculum Guide,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 5/9 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0060,"Across all versions of the handbook, what changed regarding Minor Degree between consecutive revisions and which version is authoritative?",Multiple Documents,course_policy_hm494_da_iict_winter.md,Good,Pass,Found 6/13 keywords in course_policy_hm494_da_iict_winter.md.
Q0061,Compare the grading policy of Summer Term with the grading policy of Research Project.,Program Regulations,course_policy_it401_quantum_machine_leaning_qml_winter.md,Good,Pass,Found 8/9 keywords in course_policy_it401_quantum_machine_leaning_qml_winter.md.
Q0062,A student satisfies all conditions except Summer Term. Can they still apply for Hostel Allocation?,Curriculum Guide,bs_ms_information_technology.md,Good,Pass,Found 9/11 keywords in bs_ms_information_technology.md.
Q0063,"Using information from multiple PDFs, determine whether exceptions to Thesis Submission contradict the policy for Machine Learning.",Curriculum Guide,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 8/13 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0064,"According to the academic handbook, can a student who completed Scholarship Renewal but not Major Degree enroll in Elective Selection?",Course Catalog,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 9/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0066,"List every prerequisite chain leading to Major Degree, including indirect prerequisites and waived conditions.",Curriculum Guide,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 10/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0067,A student satisfies all conditions except Summer Term. Can they still apply for Major Degree?,Academic Handbook,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 9/11 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0068,A student satisfies all conditions except Thesis Submission. Can they still apply for Internship Registration?,Student Policy Manual,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 8/11 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0069,Does the latest version of Thesis Submission override the requirements listed in Minor Degree?,Course Catalog,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 6/9 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0071,Summarize all eligibility conditions for Academic Probation using information from multiple academic documents.,Multiple Documents,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 8/10 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0072,Does the latest version of Thesis Submission override the requirements listed in Internship Registration?,Multiple Documents,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 6/9 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0073,Compare the grading policy of Course Registration with the grading policy of Machine Learning.,Program Regulations,course_policy_ds605_ds605_fundamentals_of_machine_learning_autumn_2025_page_143.md,Good,Pass,Found 8/9 keywords in course_policy_ds605_ds605_fundamentals_of_machine_learning_autumn_2025_page_143.md.
Q0074,"If a student failed Scholarship Renewal in 2024 but passed the supplementary exam in 2025, what policy applies?",Program Regulations,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 6/9 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0075,"Across all versions of the handbook, what changed regarding Course Registration between consecutive revisions and which version is authoritative?",Course Catalog,academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md,Good,Pass,Found 6/13 keywords in academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md.
Q0076,Identify every document that mentions Academic Probation and explain the differences.,Curriculum Guide,course_policy_mc111_mc111_mathematical_algorithmic_and_autumn_2025_page_19.md,Good,Pass,Found 6/8 keywords in course_policy_mc111_mc111_mathematical_algorithmic_and_autumn_2025_page_19.md.
Q0077,"Using information from multiple PDFs, determine whether exceptions to Machine Learning contradict the policy for Thesis Submission.",Course Catalog,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 8/13 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0078,Compare the grading policy of Summer Term with the grading policy of Academic Probation.,Curriculum Guide,course_policy_mc213_title_design_and_analysis_of_algorithms_mnc_sem_iii_core_autumn_2025_page_74.md,Good,Pass,Found 7/9 keywords in course_policy_mc213_title_design_and_analysis_of_algorithms_mnc_sem_iii_core_autumn_2025_page_74.md.
Q0079,Compare the grading policy of Capstone Project with the grading policy of Hostel Allocation.,Academic Handbook,bs_ms_information_technology.md,Good,Pass,Found 6/9 keywords in bs_ms_information_technology.md.
Q0081,Identify every document that mentions Semester Withdrawal and explain the differences.,Curriculum Guide,course_policy_unknown_debating_right_and_wrong_in_the_mahabhar_autumn_2025_page_304.md,Good,Pass,Found 6/8 keywords in course_policy_unknown_debating_right_and_wrong_in_the_mahabhar_autumn_2025_page_304.md.
Q0082,Which document has precedence when Course Registration conflicts with Internship Registration?,Course Catalog,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 6/8 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0083,What is the difference between the attendance requirement stated in Summer Term and the rule mentioned in Data Structures?,Curriculum Guide,btech_evd.md,Good,Pass,Found 9/11 keywords in btech_evd.md.
Q0084,"Using information from multiple PDFs, determine whether exceptions to Academic Probation contradict the policy for Capstone Project.",Multiple Documents,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 8/13 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0086,Which document has precedence when Course Registration conflicts with Research Project?,Course Catalog,academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md,Good,Pass,Found 6/8 keywords in academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md.
Q0087,Find the minimum CGPA required for Elective Selection and explain any exceptions.,Student Policy Manual,mdes_communication_design.md,Good,Pass,Found 6/8 keywords in mdes_communication_design.md.
Q0088,"List every prerequisite chain leading to Capstone Project, including indirect prerequisites and waived conditions.",Curriculum Guide,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 9/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0089,Does the latest version of Research Project override the requirements listed in Summer Term?,Multiple Documents,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 7/9 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0091,"Using information from multiple PDFs, determine whether exceptions to Elective Selection contradict the policy for Hostel Allocation.",Curriculum Guide,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 8/13 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0092,"According to the academic handbook, can a student who completed Research Project but not Minor Degree enroll in Hostel Allocation?",Curriculum Guide,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 8/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0093,Compare the grading policy of Hostel Allocation with the grading policy of Course Registration.,Curriculum Guide,bs_ms_information_technology.md,Good,Pass,Found 6/9 keywords in bs_ms_information_technology.md.
Q0097,"According to the academic handbook, can a student who completed Summer Term but not Hostel Allocation enroll in Scholarship Renewal?",Student Policy Manual,bs_ms_information_technology.md,Good,Pass,Found 8/12 keywords in bs_ms_information_technology.md.
Q0098,"Using information from multiple PDFs, determine whether exceptions to Capstone Project contradict the policy for Thesis Submission.",Program Regulations,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 8/13 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0102,Which document has precedence when Internship Registration conflicts with Minor Degree?,Student Policy Manual,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 6/8 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0103,Summarize all eligibility conditions for Hostel Allocation using information from multiple academic documents.,Course Catalog,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 9/10 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0104,"According to the academic handbook, can a student who completed Minor Degree but not Data Structures enroll in Academic Probation?",Academic Handbook,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 9/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0106,Which document has precedence when Semester Withdrawal conflicts with Internship Registration?,Program Regulations,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 6/8 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0107,Summarize all eligibility conditions for Scholarship Renewal using information from multiple academic documents.,Academic Handbook,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 8/10 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0108,Which document has precedence when Thesis Submission conflicts with Scholarship Renewal?,Multiple Documents,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 4/8 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0109,What is the difference between the attendance requirement stated in Machine Learning and the rule mentioned in Elective Selection?,Curriculum Guide,btech_evd.md,Good,Pass,Found 9/11 keywords in btech_evd.md.
Q0111,Does the latest version of Research Project override the requirements listed in Thesis Submission?,Academic Handbook,academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md,Good,Pass,Found 6/9 keywords in academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md.
Q0112,"Using information from multiple PDFs, determine whether exceptions to Academic Probation contradict the policy for Thesis Submission.",Student Policy Manual,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 7/13 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0113,"According to the academic handbook, can a student who completed Data Structures but not Scholarship Renewal enroll in Research Project?",Multiple Documents,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 8/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0114,A student satisfies all conditions except Minor Degree. Can they still apply for Machine Learning?,Program Regulations,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 9/11 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0116,"According to the academic handbook, can a student who completed Capstone Project but not Semester Withdrawal enroll in Major Degree?",Course Catalog,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 9/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0117,Identify every document that mentions Elective Selection and explain the differences.,Course Catalog,course_policy_unknown_debating_right_and_wrong_in_the_mahabhar_autumn_2025_page_304.md,Good,Pass,Found 6/8 keywords in course_policy_unknown_debating_right_and_wrong_in_the_mahabhar_autumn_2025_page_304.md.
Q0118,Find the minimum CGPA required for Minor Degree and explain any exceptions.,Multiple Documents,mdes_communication_design.md,Good,Pass,Found 5/8 keywords in mdes_communication_design.md.
Q0119,"Using information from multiple PDFs, determine whether exceptions to Semester Withdrawal contradict the policy for Elective Selection.",Program Regulations,course_policy_unknown_debating_right_and_wrong_in_the_mahabhar_autumn_2025_page_304.md,Good,Pass,Found 9/13 keywords in course_policy_unknown_debating_right_and_wrong_in_the_mahabhar_autumn_2025_page_304.md.
Q0120,"Across all versions of the handbook, what changed regarding Scholarship Renewal between consecutive revisions and which version is authoritative?",Curriculum Guide,None,Poor,Fail,Missing Knowledge: Only found 5/13 keywords. True Gap.
Q0122,Summarize all eligibility conditions for Machine Learning using information from multiple academic documents.,Academic Handbook,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 9/10 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0123,Find the minimum CGPA required for Thesis Submission and explain any exceptions.,Program Regulations,mdes_communication_design.md,Good,Pass,Found 5/8 keywords in mdes_communication_design.md.
Q0124,Which document has precedence when Hostel Allocation conflicts with Thesis Submission?,Student Policy Manual,academic_policy_december.md,Good,Pass,Found 4/8 keywords in academic_policy_december.md.
Q0127,"According to the academic handbook, can a student who completed Academic Probation but not Summer Term enroll in Major Degree?",Course Catalog,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 10/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0128,"According to the academic handbook, can a student who completed Major Degree but not Research Project enroll in Course Registration?",Curriculum Guide,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 10/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0131,"According to the academic handbook, can a student who completed Elective Selection but not Hostel Allocation enroll in Academic Probation?",Course Catalog,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 8/12 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0132,"List every prerequisite chain leading to Research Project, including indirect prerequisites and waived conditions.",Course Catalog,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 10/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0133,"Using information from multiple PDFs, determine whether exceptions to Thesis Submission contradict the policy for Academic Probation.",Curriculum Guide,bs_ms_data_science_artificial_intelligence.md,Good,Pass,Found 7/13 keywords in bs_ms_data_science_artificial_intelligence.md.
Q0134,Which document has precedence when Summer Term conflicts with Semester Withdrawal?,Program Regulations,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 6/8 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0136,"According to the academic handbook, can a student who completed Thesis Submission but not Semester Withdrawal enroll in Machine Learning?",Multiple Documents,academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md,Good,Pass,Found 9/12 keywords in academic_policy_academic_requirements_mtech_cs_ml_program_wef_2021_22.md.
Q0138,A student satisfies all conditions except Major Degree. Can they still apply for Scholarship Renewal?,Course Catalog,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 8/11 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0139,A student satisfies all conditions except Research Project. Can they still apply for Machine Learning?,Academic Handbook,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 9/11 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0141,What is the difference between the attendance requirement stated in Semester Withdrawal and the rule mentioned in Thesis Submission?,Academic Handbook,academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md,Good,Pass,Found 8/11 keywords in academic_policy_academic_requirements_ph_d_program_hss_design_wef_2024_25_as.md.
Q0142,Identify every document that mentions Research Project and explain the differences.,Multiple Documents,course_policy_academicdishonestycheating_approaches_to_culture_and_communication_autumn_2025_page_177.md,Good,Pass,Found 6/8 keywords in course_policy_academicdishonestycheating_approaches_to_culture_and_communication_autumn_2025_page_177.md.
Q0143,"List every prerequisite chain leading to Hostel Allocation, including indirect prerequisites and waived conditions.",Course Catalog,academic_policy_academic_requirements_for_the_m_tech_ict.md,Good,Pass,Found 8/12 keywords in academic_policy_academic_requirements_for_the_m_tech_ict.md.
Q0144,Identify every document that mentions Thesis Submission and explain the differences.,Student Policy Manual,course_policy_mc111_mc111_mathematical_algorithmic_and_autumn_2025_page_19.md,Good,Pass,Found 6/8 keywords in course_policy_mc111_mc111_mathematical_algorithmic_and_autumn_2025_page_19.md.
